repayment_id,loan_id,due_date,payment_date,amount_due,amount_paid
504,13,2023-05-25,2023-05-30,2322.42,2322.42
505,13,2023-06-24,2023-06-24,2322.42,2322.42
506,13,2023-07-24,2023-08-03,2322.42,2005.12
507,13,2023-08-23,2023-08-23,2322.42,2322.42
508,13,2023-09-22,2023-10-22,2322.42,2233.08
509,13,2023-10-22,2023-11-21,2322.42,2155.5
510,13,2023-11-21,2023-11-26,2322.42,2322.42
511,13,2023-12-21,2023-12-21,2322.42,2322.42
512,13,2024-01-20,2024-01-20,2322.42,2322.42
513,13,2024-02-19,2024-02-19,2322.42,2322.42
514,13,2024-03-20,2024-03-30,2322.42,2166.65
515,13,2024-04-19,2024-04-19,2322.42,2322.42
516,13,2024-05-19,2024-06-18,2322.42,1514.3
517,13,2024-06-18,2024-07-18,2322.42,1351.29
518,13,2024-07-18,2024-07-18,2322.42,2322.42
519,13,2024-08-17,2024-08-22,2322.42,2322.42
520,13,2024-09-16,2024-10-16,2322.42,1721.42
521,13,2024-10-16,2024-10-16,2322.42,2322.42
522,13,2024-11-15,2024-11-15,2322.42,2322.42
523,13,2024-12-15,2024-12-15,2322.42,2322.42
524,13,2025-01-14,2025-02-13,2322.42,1388.4
525,13,2025-02-13,2025-03-15,2322.42,1171.81
526,13,2025-03-15,2025-04-14,2322.42,2155.37
527,13,2025-04-14,2025-04-14,2322.42,2322.42
528,13,2025-05-14,2025-06-13,2322.42,2073.34
529,13,2025-06-13,2025-06-13,2322.42,2322.42
530,13,2025-07-13,2025-07-18,2322.42,2322.42
531,13,2025-08-12,2025-08-17,2322.42,2322.42
532,13,2025-09-11,2025-10-11,2322.42,2138.55
533,13,2025-10-11,2025-10-11,2322.42,2322.42
534,13,2025-11-10,2025-11-10,2322.42,2322.42
535,13,2025-12-10,2025-12-10,2322.42,2322.42
536,13,2026-01-09,2026-01-14,2322.42,2322.42
537,13,2026-02-08,2026-02-08,2322.42,2322.42
538,13,2026-03-10,2026-03-10,2322.42,2322.42
539,13,2026-04-09,2026-04-09,2322.42,2322.42
540,13,2026-05-09,2026-05-19,2322.42,1916.11
541,14,2023-02-23,2023-03-05,12149.29,8709.96
542,14,2023-03-25,2023-03-25,12149.29,12149.29
543,14,2023-04-24,2023-05-24,12149.29,10463.88
544,14,2023-05-24,2023-05-24,12149.29,12149.29
545,14,2023-06-23,2023-06-23,12149.29,12149.29
546,14,2023-07-23,2023-07-23,12149.29,12149.29
547,14,2023-08-22,2023-08-22,12149.29,12149.29
548,14,2023-09-21,2023-09-26,12149.29,12149.29
549,14,2023-10-21,2023-10-26,12149.29,12149.29
550,14,2023-11-20,2023-11-20,12149.29,12149.29
551,14,2023-12-20,2024-01-19,12149.29,9696.08
552,14,2024-01-19,2024-01-19,12149.29,12149.29
553,14,2024-02-18,2024-03-19,12149.29,10601.47
554,14,2024-03-19,2024-04-18,12149.29,12095.62
555,14,2024-04-18,2024-05-18,12149.29,10074.91
556,14,2024-05-18,2024-05-23,12149.29,12149.29
557,14,2024-06-17,2024-07-17,12149.29,8395.77
558,14,2024-07-17,2024-08-16,12149.29,10042.58
559,14,2024-08-16,2024-08-16,12149.29,12149.29
560,14,2024-09-15,2024-09-15,12149.29,12149.29
561,14,2024-10-15,2024-10-15,12149.29,12149.29
562,14,2024-11-14,2024-11-14,12149.29,12149.29
563,14,2024-12-14,2024-12-14,12149.29,12149.29
564,14,2025-01-13,2025-01-13,12149.29,12149.29
565,15,2023-08-08,2023-08-13,8168.5,8168.5
566,15,2023-09-07,2023-10-07,8168.5,6815.76
567,15,2023-10-07,2023-10-17,8168.5,5002.94
568,15,2023-11-06,2023-11-16,8168.5,6424.45
569,15,2023-12-06,2023-12-16,8168.5,6042.64
570,15,2024-01-05,2024-02-04,8168.5,7128.48
571,15,2024-02-04,2024-02-14,8168.5,4823.89
572,15,2024-03-05,2024-03-10,8168.5,8168.5
573,15,2024-04-04,2024-05-04,8168.5,6954.4
574,15,2024-05-04,2024-05-04,8168.5,8168.5
575,15,2024-06-03,2024-06-13,8168.5,4595.75
576,15,2024-07-03,2024-07-03,8168.5,8168.5
577,16,2022-01-21,2022-01-21,22866.92,22866.92
578,16,2022-02-20,2022-03-22,22866.92,21825.11
579,16,2022-03-22,2022-04-01,22866.92,13547.39
580,16,2022-04-21,2022-05-21,22866.92,11659.23
581,16,2022-05-21,2022-05-31,22866.92,20779.89
582,16,2022-06-20,2022-06-30,22866.92,17019.43
583,16,2022-07-20,2022-07-30,22866.92,21004.91
584,16,2022-08-19,2022-08-29,22866.92,19594.08
585,16,2022-09-18,2022-10-18,22866.92,12852.23
586,16,2022-10-18,2022-10-18,22866.92,22866.92
587,16,2022-11-17,2022-12-17,22866.92,21696.16
588,16,2022-12-17,2022-12-17,22866.92,22866.92
589,17,2022-07-26,2022-08-05,2033.11,1723.28
590,17,2022-08-25,2022-08-25,2033.11,2033.11
591,17,2022-09-24,2022-10-04,2033.11,1471.19
592,17,2022-10-24,2022-10-24,2033.11,2033.11
593,17,2022-11-23,2022-11-23,2033.11,2033.11
594,17,2022-12-23,2022-12-23,2033.11,2033.11
595,17,2023-01-22,2023-01-22,2033.11,2033.11
596,17,2023-02-21,2023-03-03,2033.11,1226.2
597,17,2023-03-23,2023-03-23,2033.11,2033.11
598,17,2023-04-22,2023-04-22,2033.11,2033.11
599,17,2023-05-22,2023-06-01,2033.11,1277.57
600,17,2023-06-21,2023-06-21,2033.11,2033.11
601,17,2023-07-21,2023-07-21,2033.11,2033.11
602,17,2023-08-20,2023-08-20,2033.11,2033.11
603,17,2023-09-19,2023-09-29,2033.11,1320.08
604,17,2023-10-19,2023-10-29,2033.11,1191.0
605,17,2023-11-18,2023-12-18,2033.11,1016.64
606,17,2023-12-18,2023-12-18,2033.11,2033.11
607,17,2024-01-17,2024-01-17,2033.11,2033.11
608,17,2024-02-16,2024-02-26,2033.11,1936.15
609,17,2024-03-17,2024-03-17,2033.11,2033.11
610,17,2024-04-16,2024-05-16,2033.11,1559.5
611,17,2024-05-16,2024-05-16,2033.11,2033.11
612,17,2024-06-15,2024-06-25,2033.11,1515.12
613,17,2024-07-15,2024-07-15,2033.11,2033.11
614,17,2024-08-14,2024-08-24,2033.11,1942.42
615,17,2024-09-13,2024-09-13,2033.11,2033.11
616,17,2024-10-13,2024-10-23,2033.11,1563.68
617,17,2024-11-12,2024-11-12,2033.11,2033.11
618,17,2024-12-12,2025-01-11,2033.11,1117.2
619,17,2025-01-11,2025-01-11,2033.11,2033.11
620,17,2025-02-10,2025-02-10,2033.11,2033.11
621,17,2025-03-12,2025-03-12,2033.11,2033.11
622,17,2025-04-11,2025-04-11,2033.11,2033.11
623,17,2025-05-11,2025-05-11,2033.11,2033.11
624,17,2025-06-10,2025-06-10,2033.11,2033.11
625,18,2023-09-13,2023-09-13,2393.39,2393.39
626,18,2023-10-13,2023-10-13,2393.39,2393.39
627,18,2023-11-12,2023-11-22,2393.39,1857.35
628,18,2023-12-12,2023-12-22,2393.39,1626.39
629,18,2024-01-11,2024-01-11,2393.39,2393.39
630,18,2024-02-10,2024-03-11,2393.39,1941.41
631,18,2024-03-11,2024-03-11,2393.39,2393.39
632,18,2024-04-10,2024-04-20,2393.39,1501.81
633,18,2024-05-10,2024-05-15,2393.39,2393.39
634,18,2024-06-09,2024-07-09,2393.39,2278.1
635,18,2024-07-09,2024-07-14,2393.39,2393.39
636,18,2024-08-08,2024-08-13,2393.39,2393.39
637,18,2024-09-07,2024-09-07,2393.39,2393.39
638,18,2024-10-07,2024-10-07,2393.39,2393.39
639,18,2024-11-06,2024-12-06,2393.39,1705.7
640,18,2024-12-06,2025-01-05,2393.39,1368.11
641,18,2025-01-05,2025-01-05,2393.39,2393.39
642,18,2025-02-04,2025-02-04,2393.39,2393.39
643,18,2025-03-06,2025-04-05,2393.39,2073.48
644,18,2025-04-05,2025-05-05,2393.39,2030.55
645,18,2025-05-05,2025-05-05,2393.39,2393.39
646,18,2025-06-04,2025-07-04,2393.39,1642.04
647,18,2025-07-04,2025-08-03,2393.39,1971.88
648,18,2025-08-03,2025-08-13,2393.39,1920.63
649,18,2025-09-02,2025-09-07,2393.39,2393.39
650,18,2025-10-02,2025-10-02,2393.39,2393.39
651,18,2025-11-01,2025-11-01,2393.39,2393.39
652,18,2025-12-01,2025-12-06,2393.39,2393.39
653,18,2025-12-31,2026-01-05,2393.39,2393.39
654,18,2026-01-30,2026-01-30,2393.39,2393.39
655,18,2026-03-01,2026-03-11,2393.39,1492.87
656,18,2026-03-31,2026-03-31,2393.39,2393.39
657,18,2026-04-30,2026-04-30,2393.39,2393.39
658,18,2026-05-30,2026-06-09,2393.39,1328.32
659,18,2026-06-29,2026-07-09,2393.39,1683.49
660,18,2026-07-29,2026-07-29,2393.39,2393.39
661,19,2022-10-09,2022-11-08,4369.82,2379.31
662,19,2022-11-08,2022-11-08,4369.82,4369.82
663,19,2022-12-08,2022-12-08,4369.82,4369.82
664,19,2023-01-07,2023-01-07,4369.82,4369.82
665,19,2023-02-06,2023-02-06,4369.82,4369.82
666,19,2023-03-08,2023-03-08,4369.82,4369.82
667,19,2023-04-07,2023-04-07,4369.82,4369.82
668,19,2023-05-07,2023-05-07,4369.82,4369.82
669,19,2023-06-06,2023-06-11,4369.82,4369.82
670,19,2023-07-06,2023-07-06,4369.82,4369.82
671,19,2023-08-05,2023-08-10,4369.82,4369.82
672,19,2023-09-04,2023-09-04,4369.82,4369.82
673,19,2023-10-04,2023-10-04,4369.82,4369.82
674,19,2023-11-03,2023-11-03,4369.82,4369.82
675,19,2023-12-03,2023-12-13,4369.82,3776.24
676,19,2024-01-02,2024-01-02,4369.82,4369.82
677,19,2024-02-01,2024-02-11,4369.82,3979.47
678,19,2024-03-02,2024-03-07,4369.82,4369.82
679,19,2024-04-01,2024-04-01,4369.82,4369.82
680,19,2024-05-01,2024-05-11,4369.82,2947.22
681,19,2024-05-31,2024-06-10,4369.82,4075.72
682,19,2024-06-30,2024-07-10,4369.82,2777.14
683,19,2024-07-30,2024-07-30,4369.82,4369.82
684,19,2024-08-29,2024-08-29,4369.82,4369.82
685,19,2024-09-28,2024-09-28,4369.82,4369.82
686,19,2024-10-28,2024-10-28,4369.82,4369.82
687,19,2024-11-27,2024-12-02,4369.82,4369.82
688,19,2024-12-27,2024-12-27,4369.82,4369.82
689,19,2025-01-26,2025-01-26,4369.82,4369.82
690,19,2025-02-25,2025-03-27,4369.82,3665.87
691,19,2025-03-27,2025-04-06,4369.82,3390.26
692,19,2025-04-26,2025-05-01,4369.82,4369.82
693,19,2025-05-26,2025-05-31,4369.82,4369.82
694,19,2025-06-25,2025-07-05,4369.82,2463.64
695,19,2025-07-25,2025-07-25,4369.82,4369.82
696,19,2025-08-24,2025-09-23,4369.82,3307.0
697,19,2025-09-23,2025-09-23,4369.82,4369.82
698,19,2025-10-23,2025-11-22,4369.82,2461.01
699,19,2025-11-22,2025-11-27,4369.82,4369.82
700,19,2025-12-22,2026-01-01,4369.82,3791.74
701,19,2026-01-21,2026-01-21,4369.82,4369.82
702,19,2026-02-20,2026-03-22,4369.82,3581.49
703,19,2026-03-22,2026-03-22,4369.82,4369.82
704,19,2026-04-21,2026-05-21,4369.82,3883.74
705,19,2026-05-21,2026-06-20,4369.82,3514.87
706,19,2026-06-20,2026-07-20,4369.82,3185.13
707,19,2026-07-20,2026-07-25,4369.82,4369.82
708,19,2026-08-19,2026-08-19,4369.82,4369.82
709,19,2026-09-18,2026-09-23,4369.82,4369.82
710,19,2026-10-18,2026-10-28,4369.82,2811.58
711,19,2026-11-17,2026-11-22,4369.82,4369.82
712,19,2026-12-17,2026-12-27,4369.82,4242.39
713,19,2027-01-16,2027-01-16,4369.82,4369.82
714,19,2027-02-15,2027-02-15,4369.82,4369.82
715,19,2027-03-17,2027-04-16,4369.82,4059.39
716,19,2027-04-16,2027-04-16,4369.82,4369.82
717,19,2027-05-16,2027-05-21,4369.82,4369.82
718,19,2027-06-15,2027-06-15,4369.82,4369.82
719,19,2027-07-15,2027-07-15,4369.82,4369.82
720,19,2027-08-14,2027-09-13,4369.82,2358.55
721,20,2022-11-12,2022-12-12,11685.75,7245.38
722,20,2022-12-12,2022-12-12,11685.75,11685.75
723,20,2023-01-11,2023-01-11,11685.75,11685.75
724,20,2023-02-10,2023-02-20,11685.75,6178.32
725,20,2023-03-12,2023-04-11,11685.75,7513.07
726,20,2023-04-11,2023-04-16,11685.75,11685.75
727,20,2023-05-11,2023-05-11,11685.75,11685.75
728,20,2023-06-10,2023-06-15,11685.75,11685.75
729,20,2023-07-10,2023-08-09,11685.75,8815.04
730,20,2023-08-09,2023-09-08,11685.75,6640.01
731,20,2023-09-08,2023-09-13,11685.75,11685.75
732,20,2023-10-08,2023-10-18,11685.75,9845.96
733,20,2023-11-07,2023-12-07,11685.75,11031.82
734,20,2023-12-07,2024-01-06,11685.75,6571.43
735,20,2024-01-06,2024-01-06,11685.75,11685.75
736,20,2024-02-05,2024-02-15,11685.75,6954.1
737,20,2024-03-06,2024-04-05,11685.75,5885.47
738,20,2024-04-05,2024-04-10,11685.75,11685.75
739,20,2024-05-05,2024-06-04,11685.75,8964.87
740,20,2024-06-04,2024-06-04,11685.75,11685.75
741,20,2024-07-04,2024-07-04,11685.75,11685.75
742,20,2024-08-03,2024-09-02,11685.75,9706.03
743,20,2024-09-02,2024-09-12,11685.75,9839.86
744,20,2024-10-02,2024-10-02,11685.75,11685.75
745,21,2023-12-01,2023-12-11,1475.93,1069.06
746,21,2023-12-31,2023-12-31,1475.93,1475.93
747,21,2024-01-30,2024-02-29,1475.93,1424.41
748,21,2024-02-29,2024-03-10,1475.93,1404.94
749,21,2024-03-30,2024-03-30,1475.93,1475.93
750,21,2024-04-29,2024-04-29,1475.93,1475.93
751,21,2024-05-29,2024-05-29,1475.93,1475.93
752,21,2024-06-28,2024-06-28,1475.93,1475.93
753,21,2024-07-28,2024-08-07,1475.93,998.68
754,21,2024-08-27,2024-08-27,1475.93,1475.93
755,21,2024-09-26,2024-10-01,1475.93,1475.93
756,21,2024-10-26,2024-10-31,1475.93,1475.93
757,21,2024-11-25,2024-11-30,1475.93,1475.93
758,21,2024-12-25,2024-12-25,1475.93,1475.93
759,21,2025-01-24,2025-01-24,1475.93,1475.93
760,21,2025-02-23,2025-02-23,1475.93,1475.93
761,21,2025-03-25,2025-03-25,1475.93,1475.93
762,21,2025-04-24,2025-05-24,1475.93,922.29
763,21,2025-05-24,2025-06-03,1475.93,1365.81
764,21,2025-06-23,2025-06-23,1475.93,1475.93
765,21,2025-07-23,2025-07-23,1475.93,1475.93
766,21,2025-08-22,2025-08-22,1475.93,1475.93
767,21,2025-09-21,2025-09-26,1475.93,1475.93
768,21,2025-10-21,2025-10-21,1475.93,1475.93
769,21,2025-11-20,2025-11-20,1475.93,1475.93
770,21,2025-12-20,2025-12-20,1475.93,1475.93
771,21,2026-01-19,2026-01-19,1475.93,1475.93
772,21,2026-02-18,2026-03-20,1475.93,1203.75
773,21,2026-03-20,2026-03-25,1475.93,1475.93
774,21,2026-04-19,2026-04-19,1475.93,1475.93
775,21,2026-05-19,2026-05-19,1475.93,1475.93
776,21,2026-06-18,2026-07-18,1475.93,1118.41
777,21,2026-07-18,2026-07-18,1475.93,1475.93
778,21,2026-08-17,2026-08-22,1475.93,1475.93
779,21,2026-09-16,2026-09-26,1475.93,1364.02
780,21,2026-10-16,2026-10-16,1475.93,1475.93
781,21,2026-11-15,2026-11-15,1475.93,1475.93
782,21,2026-12-15,2026-12-15,1475.93,1475.93
783,21,2027-01-14,2027-01-24,1475.93,1077.69
784,21,2027-02-13,2027-02-13,1475.93,1475.93
785,21,2027-03-15,2027-03-15,1475.93,1475.93
786,21,2027-04-14,2027-04-14,1475.93,1475.93
787,21,2027-05-14,2027-05-14,1475.93,1475.93
788,21,2027-06-13,2027-06-13,1475.93,1475.93
789,21,2027-07-13,2027-08-12,1475.93,875.34
790,21,2027-08-12,2027-08-12,1475.93,1475.93
791,21,2027-09-11,2027-09-11,1475.93,1475.93
792,21,2027-10-11,2027-10-11,1475.93,1475.93
793,21,2027-11-10,2027-11-15,1475.93,1475.93
794,21,2027-12-10,2027-12-15,1475.93,1475.93
795,21,2028-01-09,2028-01-09,1475.93,1475.93
796,21,2028-02-08,2028-02-08,1475.93,1475.93
797,21,2028-03-09,2028-03-19,1475.93,1117.52
798,21,2028-04-08,2028-04-08,1475.93,1475.93
799,21,2028-05-08,2028-05-13,1475.93,1475.93
800,21,2028-06-07,2028-06-07,1475.93,1475.93
801,21,2028-07-07,2028-07-12,1475.93,1475.93
802,21,2028-08-06,2028-08-06,1475.93,1475.93
803,21,2028-09-05,2028-09-05,1475.93,1475.93
804,21,2028-10-05,2028-11-04,1475.93,922.56
805,22,2023-01-16,2023-01-21,3360.31,3360.31
806,22,2023-02-15,2023-02-20,3360.31,3360.31
807,22,2023-03-17,2023-03-17,3360.31,3360.31
808,22,2023-04-16,2023-04-16,3360.31,3360.31
809,22,2023-05-16,2023-05-16,3360.31,3360.31
810,22,2023-06-15,2023-06-20,3360.31,3360.31
811,22,2023-07-15,2023-07-15,3360.31,3360.31
812,22,2023-08-14,2023-08-24,3360.31,3043.67
813,22,2023-09-13,2023-09-13,3360.31,3360.31
814,22,2023-10-13,2023-10-18,3360.31,3360.31
815,22,2023-11-12,2023-12-12,3360.31,3090.4
816,22,2023-12-12,2023-12-12,3360.31,3360.31
817,22,2024-01-11,2024-01-11,3360.31,3360.31
818,22,2024-02-10,2024-02-10,3360.31,3360.31
819,22,2024-03-11,2024-04-10,3360.31,2409.27
820,22,2024-04-10,2024-04-10,3360.31,3360.31
821,22,2024-05-10,2024-06-09,3360.31,2013.6
822,22,2024-06-09,2024-06-09,3360.31,3360.31
823,22,2024-07-09,2024-07-09,3360.31,3360.31
824,22,2024-08-08,2024-08-08,3360.31,3360.31
825,22,2024-09-07,2024-09-07,3360.31,3360.31
826,22,2024-10-07,2024-10-12,3360.31,3360.31
827,22,2024-11-06,2024-11-11,3360.31,3360.31
828,22,2024-12-06,2025-01-05,3360.31,2236.64
829,22,2025-01-05,2025-01-05,3360.31,3360.31
830,22,2025-02-04,2025-02-04,3360.31,3360.31
831,22,2025-03-06,2025-04-05,3360.31,2014.49
832,22,2025-04-05,2025-04-10,3360.31,3360.31
833,22,2025-05-05,2025-06-04,3360.31,3331.62
834,22,2025-06-04,2025-06-04,3360.31,3360.31
835,22,2025-07-04,2025-07-09,3360.31,3360.31
836,22,2025-08-03,2025-08-08,3360.31,3360.31
837,22,2025-09-02,2025-09-12,3360.31,2512.78
838,22,2025-10-02,2025-11-01,3360.31,2880.32
839,22,2025-11-01,2025-11-01,3360.31,3360.31
840,22,2025-12-01,2025-12-06,3360.31,3360.31
841,23,2022-09-24,2022-10-04,1992.13,1719.21
842,23,2022-10-24,2022-11-23,1992.13,1835.81
843,23,2022-11-23,2022-11-28,1992.13,1992.13
844,23,2022-12-23,2022-12-23,1992.13,1992.13
845,23,2023-01-22,2023-01-22,1992.13,1992.13
846,23,2023-02-21,2023-02-21,1992.13,1992.13
847,23,2023-03-23,2023-03-23,1992.13,1992.13
848,23,2023-04-22,2023-04-22,1992.13,1992.13
849,23,2023-05-22,2023-05-22,1992.13,1992.13
850,23,2023-06-21,2023-06-21,1992.13,1992.13
851,23,2023-07-21,2023-07-31,1992.13,1009.66
852,23,2023-08-20,2023-09-19,1992.13,1231.64
853,23,2023-09-19,2023-10-19,1992.13,1822.64
854,23,2023-10-19,2023-10-24,1992.13,1992.13
855,23,2023-11-18,2023-11-28,1992.13,1730.6
856,23,2023-12-18,2023-12-23,1992.13,1992.13
857,23,2024-01-17,2024-01-22,1992.13,1992.13
858,23,2024-02-16,2024-02-16,1992.13,1992.13
859,23,2024-03-17,2024-03-17,1992.13,1992.13
860,23,2024-04-16,2024-04-21,1992.13,1992.13
861,23,2024-05-16,2024-05-16,1992.13,1992.13
862,23,2024-06-15,2024-06-20,1992.13,1992.13
863,23,2024-07-15,2024-07-15,1992.13,1992.13
864,23,2024-08-14,2024-08-24,1992.13,1147.96
865,23,2024-09-13,2024-09-23,1992.13,1182.19
866,23,2024-10-13,2024-10-13,1992.13,1992.13
867,23,2024-11-12,2024-11-12,1992.13,1992.13
868,23,2024-12-12,2024-12-12,1992.13,1992.13
869,23,2025-01-11,2025-02-10,1992.13,1242.45
870,23,2025-02-10,2025-02-15,1992.13,1992.13
871,23,2025-03-12,2025-03-12,1992.13,1992.13
872,23,2025-04-11,2025-04-16,1992.13,1992.13
873,23,2025-05-11,2025-06-10,1992.13,1775.7
874,23,2025-06-10,2025-06-10,1992.13,1992.13
875,23,2025-07-10,2025-08-09,1992.13,1723.65
876,23,2025-08-09,2025-08-19,1992.13,1176.54
877,23,2025-09-08,2025-09-18,1992.13,1622.5
878,23,2025-10-08,2025-10-08,1992.13,1992.13
879,23,2025-11-07,2025-11-07,1992.13,1992.13
880,23,2025-12-07,2025-12-07,1992.13,1992.13
881,23,2026-01-06,2026-01-06,1992.13,1992.13
882,23,2026-02-05,2026-02-10,1992.13,1992.13
883,23,2026-03-07,2026-03-07,1992.13,1992.13
884,23,2026-04-06,2026-04-06,1992.13,1992.13
885,23,2026-05-06,2026-05-06,1992.13,1992.13
886,23,2026-06-05,2026-06-05,1992.13,1992.13
887,23,2026-07-05,2026-07-10,1992.13,1992.13
888,23,2026-08-04,2026-08-04,1992.13,1992.13
889,23,2026-09-03,2026-09-13,1992.13,1194.92
890,23,2026-10-03,2026-10-03,1992.13,1992.13
891,23,2026-11-02,2026-11-07,1992.13,1992.13
892,23,2026-12-02,2026-12-07,1992.13,1992.13
893,23,2027-01-01,2027-01-11,1992.13,1301.31
894,23,2027-01-31,2027-03-02,1992.13,1972.34
895,23,2027-03-02,2027-03-02,1992.13,1992.13
896,23,2027-04-01,2027-04-01,1992.13,1992.13
897,23,2027-05-01,2027-05-06,1992.13,1992.13
898,23,2027-05-31,2027-06-05,1992.13,1992.13
899,23,2027-06-30,2027-06-30,1992.13,1992.13
900,23,2027-07-30,2027-08-09,1992.13,1421.46
901,24,2021-02-18,2021-02-18,1357.23,1357.23
902,24,2021-03-20,2021-03-20,1357.23,1357.23
903,24,2021-04-19,2021-04-19,1357.23,1357.23
904,24,2021-05-19,2021-05-19,1357.23,1357.23
905,24,2021-06-18,2021-06-18,1357.23,1357.23
906,24,2021-07-18,2021-07-18,1357.23,1357.23
907,24,2021-08-17,2021-08-17,1357.23,1357.23
908,24,2021-09-16,2021-10-16,1357.23,962.33
909,24,2021-10-16,2021-10-16,1357.23,1357.23
910,24,2021-11-15,2021-11-15,1357.23,1357.23
911,24,2021-12-15,2021-12-15,1357.23,1357.23
912,24,2022-01-14,2022-01-14,1357.23,1357.23
913,24,2022-02-13,2022-02-13,1357.23,1357.23
914,24,2022-03-15,2022-03-15,1357.23,1357.23
915,24,2022-04-14,2022-05-14,1357.23,1184.02
916,24,2022-05-14,2022-05-14,1357.23,1357.23
917,24,2022-06-13,2022-06-13,1357.23,1357.23
918,24,2022-07-13,2022-07-18,1357.23,1357.23
919,24,2022-08-12,2022-08-12,1357.23,1357.23
920,24,2022-09-11,2022-09-21,1357.23,746.99
921,24,2022-10-11,2022-10-11,1357.23,1357.23
922,24,2022-11-10,2022-11-10,1357.23,1357.23
923,24,2022-12-10,2022-12-15,1357.23,1357.23
924,24,2023-01-09,2023-01-09,1357.23,1357.23
925,24,2023-02-08,2023-02-08,1357.23,1357.23
926,24,2023-03-10,2023-03-10,1357.23,1357.23
927,24,2023-04-09,2023-04-09,1357.23,1357.23
928,24,2023-05-09,2023-05-09,1357.23,1357.23
929,24,2023-06-08,2023-07-08,1357.23,687.89
930,24,2023-07-08,2023-07-18,1357.23,1201.46
931,24,2023-08-07,2023-08-07,1357.23,1357.23
932,24,2023-09-06,2023-09-06,1357.23,1357.23
933,24,2023-10-06,2023-10-06,1357.23,1357.23
934,24,2023-11-05,2023-12-05,1357.23,1228.32
935,24,2023-12-05,2024-01-04,1357.23,1207.13
936,24,2024-01-04,2024-01-14,1357.23,1088.98
937,24,2024-02-03,2024-02-03,1357.23,1357.23
938,24,2024-03-04,2024-04-03,1357.23,865.88
939,24,2024-04-03,2024-04-13,1357.23,939.24
940,24,2024-05-03,2024-05-03,1357.23,1357.23
941,24,2024-06-02,2024-06-02,1357.23,1357.23
942,24,2024-07-02,2024-08-01,1357.23,1182.55
943,24,2024-08-01,2024-08-01,1357.23,1357.23
944,24,2024-08-31,2024-08-31,1357.23,1357.23
945,24,2024-09-30,2024-10-10,1357.23,1335.74
946,24,2024-10-30,2024-11-29,1357.23,1233.32
947,24,2024-11-29,2024-11-29,1357.23,1357.23
948,24,2024-12-29,2025-01-28,1357.23,981.12
949,25,2022-06-14,2022-06-14,719.64,719.64
950,25,2022-07-14,2022-07-14,719.64,719.64
951,25,2022-08-13,2022-08-23,719.64,582.55
952,25,2022-09-12,2022-09-12,719.64,719.64
953,25,2022-10-12,2022-11-11,719.64,530.45
954,25,2022-11-11,2022-11-11,719.64,719.64
955,25,2022-12-11,2022-12-21,719.64,619.17
956,25,2023-01-10,2023-01-10,719.64,719.64
957,25,2023-02-09,2023-02-09,719.64,719.64
958,25,2023-03-11,2023-03-11,719.64,719.64
959,25,2023-04-10,2023-04-15,719.64,719.64
960,25,2023-05-10,2023-05-20,719.64,615.87
961,25,2023-06-09,2023-06-19,719.64,710.69
962,25,2023-07-09,2023-07-09,719.64,719.64
963,25,2023-08-08,2023-08-13,719.64,719.64
964,25,2023-09-07,2023-10-07,719.64,617.93
965,25,2023-10-07,2023-10-12,719.64,719.64
966,25,2023-11-06,2023-11-06,719.64,719.64
967,25,2023-12-06,2023-12-11,719.64,719.64
968,25,2024-01-05,2024-01-10,719.64,719.64
969,25,2024-02-04,2024-02-14,719.64,694.93
970,25,2024-03-05,2024-03-15,719.64,644.4
971,25,2024-04-04,2024-04-04,719.64,719.64
972,25,2024-05-04,2024-05-14,719.64,458.46
973,25,2024-06-03,2024-06-03,719.64,719.64
974,25,2024-07-03,2024-07-03,719.64,719.64
975,25,2024-08-02,2024-08-02,719.64,719.64
976,25,2024-09-01,2024-09-11,719.64,381.69
977,25,2024-10-01,2024-10-31,719.64,428.25
978,25,2024-10-31,2024-11-05,719.64,719.64
979,25,2024-11-30,2024-12-05,719.64,719.64
980,25,2024-12-30,2025-01-29,719.64,551.41
981,25,2025-01-29,2025-02-08,719.64,709.4
982,25,2025-02-28,2025-02-28,719.64,719.64
983,25,2025-03-30,2025-04-04,719.64,719.64
984,25,2025-04-29,2025-05-09,719.64,498.04
985,26,2021-09-20,2021-09-25,5758.61,5758.61
986,26,2021-10-20,2021-10-25,5758.61,5758.61
987,26,2021-11-19,2021-11-29,5758.61,3661.02
988,26,2021-12-19,2021-12-19,5758.61,5758.61
989,26,2022-01-18,2022-01-18,5758.61,5758.61
990,26,2022-02-17,2022-02-17,5758.61,5758.61
991,26,2022-03-19,2022-03-29,5758.61,3506.44
992,26,2022-04-18,2022-05-18,5758.61,2904.82
993,26,2022-05-18,2022-05-28,5758.61,4190.66
